CUSTOMATTR15,SUMMARY,LASTOCCURRENCE,CLEARTIMESTAMP
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 13:40,14/10/2020 14:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 14:10,14/10/2020 17:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 14:10,14/10/2020 17:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 15:10,14/10/2020 17:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 15:10,14/10/2020 17:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 17:39,14/10/2020 17:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 17:39,14/10/2020 17:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 17:39,14/10/2020 17:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 17:39,14/10/2020 17:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 18:10,14/10/2020 19:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 18:10,14/10/2020 18:40
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 18:10,14/10/2020 19:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 18:10,14/10/2020 19:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 19:09,14/10/2020 19:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 19:40,14/10/2020 23:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 19:40,14/10/2020 20:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 19:40,14/10/2020 22:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 19:40,14/10/2020 22:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 20:40,14/10/2020 23:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 22:40,14/10/2020 23:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 22:40,14/10/2020 23:10
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 23:39,14/10/2020 23:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 23:39,14/10/2020 23:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,14/10/2020 23:40,15/10/2020 0:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 0:10,15/10/2020 0:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 0:10,15/10/2020 0:39
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 0:10,15/10/2020 1:40
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 1:10,15/10/2020 1:40
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 1:10,15/10/2020 2:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 1:10,15/10/2020 1:40
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 2:09,15/10/2020 2:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 2:09,15/10/2020 2:09
RSBGM07,HUW-HSDPA FUNCTION FAULT,15/10/2020 2:09,15/10/2020 2:09
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 0:15,14/10/2020 0:15
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 3:57,14/10/2020 3:57
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 3:57,14/10/2020 3:57
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 3:57,14/10/2020 3:57
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 3:57,14/10/2020 3:57
TGSDR21,HUW-HSDPA FUNCTION FAULT,14/10/2020 3:57,14/10/2020 3:57
GBSDR20,HUW-MAINS FAILURE,14/10/2020 0:03,14/10/2020 0:26
HGSDR17,HUW-MAINS FAILURE,14/10/2020 8:57,14/10/2020 9:01
HGSDR17,HUW-MAINS FAILURE,14/10/2020 10:16,14/10/2020 10:22
HGSDR17,HUW-MAINS FAILURE,14/10/2020 10:35,14/10/2020 11:00
HGSDR17,HUW-MAINS FAILURE,14/10/2020 11:50,14/10/2020 11:55
HGSDR17,HUW-MAINS FAILURE,14/10/2020 23:37,14/10/2020 23:52
LMHTB01,HUW-MAINS FAILURE,14/10/2020 5:55,14/10/2020 6:19
LMHTB01,HUW-MAINS FAILURE,14/10/2020 6:48,14/10/2020 6:58
LMHTB01,HUW-MAINS FAILURE,14/10/2020 8:03,14/10/2020 8:08
LMHTB01,HUW-MAINS FAILURE,14/10/2020 8:09,14/10/2020 9:19
LMHTB01,HUW-MAINS FAILURE,14/10/2020 8:10,14/10/2020 8:35
RSBGM07,HUW-MAINS FAILURE,14/10/2020 6:50,14/10/2020 7:01
RSBGM07,HUW-MAINS FAILURE,14/10/2020 9:01,14/10/2020 9:05
RSBGM07,HUW-MAINS FAILURE,14/10/2020 11:19,14/10/2020 12:14
RSBGM07,HUW-MAINS FAILURE,14/10/2020 17:17,14/10/2020 18:47
GBSDR20,HUW-NE IS DISCONNECTED,14/10/2020 0:24,14/10/2020 0:25
HGSDR17,HUW-NE IS DISCONNECTED,14/10/2020 0:07,14/10/2020 0:10
HGSDR17,HUW-NE IS DISCONNECTED,14/10/2020 1:03,14/10/2020 1:06
LMHTB01,HUW-NE IS DISCONNECTED,14/10/2020 0:14,14/10/2020 0:16
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 0:21,14/10/2020 0:29
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 0:51,14/10/2020 0:59
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 1:21,14/10/2020 1:29
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 1:51,14/10/2020 1:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 2:21,14/10/2020 2:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 2:51,14/10/2020 2:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 3:21,14/10/2020 3:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 3:51,14/10/2020 3:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 4:22,14/10/2020 4:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 4:52,14/10/2020 4:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 5:21,14/10/2020 5:29
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 5:51,14/10/2020 5:59
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 6:21,14/10/2020 6:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 6:51,14/10/2020 6:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 7:21,14/10/2020 7:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 7:51,14/10/2020 7:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 8:21,14/10/2020 8:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 8:52,14/10/2020 8:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 9:22,14/10/2020 9:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 9:51,14/10/2020 9:59
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 10:21,14/10/2020 10:29
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 10:51,14/10/2020 10:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 11:21,14/10/2020 11:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 11:51,14/10/2020 11:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 12:21,14/10/2020 12:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 12:51,14/10/2020 12:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 13:22,14/10/2020 13:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 13:52,14/10/2020 13:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 14:21,14/10/2020 14:29
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 14:51,14/10/2020 14:59
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 15:21,14/10/2020 15:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 15:51,14/10/2020 15:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 16:21,14/10/2020 16:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 16:51,14/10/2020 16:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 17:21,14/10/2020 17:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 17:51,14/10/2020 17:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 18:22,14/10/2020 18:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 18:52,14/10/2020 18:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 19:22,14/10/2020 19:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 19:51,14/10/2020 19:59
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 20:21,14/10/2020 20:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 20:51,14/10/2020 20:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 21:21,14/10/2020 21:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 21:51,14/10/2020 21:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 22:21,14/10/2020 22:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 22:52,14/10/2020 22:58
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 23:22,14/10/2020 23:28
RSBGM07,HUW-NE IS DISCONNECTED,14/10/2020 23:52,14/10/2020 23:58
RSBGM07,HUW-NE IS DISCONNECTED,15/10/2020 0:21,15/10/2020 0:29
RSBGM07,HUW-NE IS DISCONNECTED,15/10/2020 0:51,15/10/2020 0:58
RSBGM07,HUW-NE IS DISCONNECTED,15/10/2020 1:21,15/10/2020 1:28
RSBGM07,HUW-NE IS DISCONNECTED,15/10/2020 1:51,15/10/2020 1:58
RSBGM07,HUW-NE IS DISCONNECTED,15/10/2020 2:21,15/10/2020 2:28
TGSDR21,HUW-NE IS DISCONNECTED,14/10/2020 0:17,14/10/2020 0:23
TGSDR21,HUW-NE IS DISCONNECTED,14/10/2020 4:00,14/10/2020 4:02
HGSDR17,HUW-NE_COMMU_BREAK,14/10/2020 0:09,14/10/2020 0:11
HGSDR17,HUW-NE_COMMU_BREAK,14/10/2020 1:05,14/10/2020 1:07
LMHTB01,HUW-NE_COMMU_BREAK,14/10/2020 0:15,14/10/2020 0:15
HGSDR17,HUW-NE_NOT_LOGIN,14/10/2020 0:09,14/10/2020 0:11
HGSDR17,HUW-NE_NOT_LOGIN,14/10/2020 1:05,14/10/2020 1:07
LMHTB01,HUW-NE_NOT_LOGIN,14/10/2020 0:15,14/10/2020 0:15
HGSDR17,HUW-NESF_LOST,15/10/2020 0:01,1/1/1970 6:00
GBSDR20,HUW-RECTIFIER FAULT,14/10/2020 0:03,14/10/2020 0:26
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 0:23,14/10/2020 0:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 0:53,14/10/2020 0:59
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 1:23,14/10/2020 1:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 1:53,14/10/2020 1:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 2:23,14/10/2020 2:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 2:53,14/10/2020 2:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 3:23,14/10/2020 3:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 3:53,14/10/2020 3:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 4:24,14/10/2020 4:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 4:54,14/10/2020 4:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 5:23,14/10/2020 5:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 5:53,14/10/2020 5:59
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 6:23,14/10/2020 6:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 6:53,14/10/2020 6:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 7:23,14/10/2020 7:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 7:53,14/10/2020 7:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 8:23,14/10/2020 8:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 8:54,14/10/2020 8:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 9:24,14/10/2020 9:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 9:53,14/10/2020 9:59
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 10:23,14/10/2020 10:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 10:53,14/10/2020 10:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 11:23,14/10/2020 11:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 11:53,14/10/2020 11:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 12:23,14/10/2020 12:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 12:53,14/10/2020 12:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 13:23,14/10/2020 13:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 13:54,14/10/2020 13:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 14:23,14/10/2020 14:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 14:53,14/10/2020 14:59
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 15:23,14/10/2020 15:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 15:53,14/10/2020 15:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 16:23,14/10/2020 16:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 16:53,14/10/2020 16:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 17:23,14/10/2020 17:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 17:53,14/10/2020 17:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 18:24,14/10/2020 18:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 18:54,14/10/2020 18:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 19:24,14/10/2020 19:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 19:53,14/10/2020 19:59
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 20:23,14/10/2020 20:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 20:53,14/10/2020 20:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 21:23,14/10/2020 21:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 21:53,14/10/2020 21:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 22:23,14/10/2020 22:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 22:53,14/10/2020 22:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 23:24,14/10/2020 23:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 23:53,14/10/2020 23:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,15/10/2020 0:23,15/10/2020 0:29
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,15/10/2020 0:53,15/10/2020 0:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,15/10/2020 1:23,15/10/2020 1:28
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,15/10/2020 1:53,15/10/2020 1:58
RSBGM07,HUW-REMOTE MAINTENANCE LINK FAILURE,15/10/2020 2:23,15/10/2020 2:28
TGSDR21,HUW-REMOTE MAINTENANCE LINK FAILURE,14/10/2020 0:19,14/10/2020 0:23
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:04,14/10/2020 0:05
HGSDR17,HUW-RRU THEFT,14/10/2020 0:55,14/10/2020 0:56
HGSDR17,HUW-RRU THEFT,14/10/2020 0:55,14/10/2020 0:56
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:00
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:00
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:00
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-RRU THEFT,14/10/2020 1:00,14/10/2020 1:01
HGSDR17,HUW-S1 INTERFACE FAULT,14/10/2020 0:04,14/10/2020 0:10
HGSDR17,HUW-S1 INTERFACE FAULT,14/10/2020 1:00,14/10/2020 1:06
LMHTB01,HUW-S1 INTERFACE FAULT,14/10/2020 0:11,14/10/2020 0:14
TGSDR21,HUW-S1 INTERFACE FAULT,14/10/2020 0:15,14/10/2020 0:23
TGSDR21,HUW-S1 INTERFACE FAULT,14/10/2020 0:49,14/10/2020 0:50
TGSDR21,HUW-S1 INTERFACE FAULT,14/10/2020 2:39,14/10/2020 2:40
TGSDR21,HUW-S1 INTERFACE FAULT,14/10/2020 3:57,14/10/2020 4:02
LMHTB01,HUW-SCTP LINK CONGESTION,14/10/2020 21:43,14/10/2020 21:43
HGSDR17,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 0:05,14/10/2020 0:10
HGSDR17,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 1:02,14/10/2020 1:05
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 0:19,14/10/2020 0:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 0:50,14/10/2020 0:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 1:20,14/10/2020 1:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 1:50,14/10/2020 1:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 2:20,14/10/2020 2:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 2:50,14/10/2020 2:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 3:20,14/10/2020 3:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 3:49,14/10/2020 3:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 4:20,14/10/2020 4:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 4:50,14/10/2020 4:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 5:20,14/10/2020 5:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 5:50,14/10/2020 5:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 6:20,14/10/2020 6:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 6:49,14/10/2020 6:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 7:19,14/10/2020 7:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 7:50,14/10/2020 7:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 8:20,14/10/2020 8:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 8:50,14/10/2020 8:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 9:20,14/10/2020 9:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 9:50,14/10/2020 9:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 10:19,14/10/2020 10:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 10:49,14/10/2020 10:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 11:20,14/10/2020 11:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 11:50,14/10/2020 11:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 12:20,14/10/2020 12:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 12:50,14/10/2020 12:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 13:20,14/10/2020 13:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 13:49,14/10/2020 13:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 14:19,14/10/2020 14:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 14:50,14/10/2020 14:59
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 15:20,14/10/2020 15:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 15:50,14/10/2020 15:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 16:20,14/10/2020 16:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 16:50,14/10/2020 16:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 17:19,14/10/2020 17:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 17:50,14/10/2020 17:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 18:20,14/10/2020 18:29
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 18:50,14/10/2020 18:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 19:20,14/10/2020 19:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 19:50,14/10/2020 19:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 20:19,14/10/2020 20:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 20:49,14/10/2020 20:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 21:20,14/10/2020 21:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 21:50,14/10/2020 21:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 22:20,14/10/2020 22:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 22:50,14/10/2020 22:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 23:20,14/10/2020 23:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 23:50,14/10/2020 23:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,15/10/2020 0:19,15/10/2020 0:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,15/10/2020 0:50,15/10/2020 0:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,15/10/2020 1:20,15/10/2020 1:28
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,15/10/2020 1:50,15/10/2020 1:58
RSBGM07,HUW-TIME SYNCHRONIZATION FAILURE,15/10/2020 2:20,15/10/2020 2:28
TGSDR21,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 0:16,14/10/2020 0:23
TGSDR21,HUW-TIME SYNCHRONIZATION FAILURE,14/10/2020 3:58,14/10/2020 4:02
BBSDR09,Synthetic-ERI-2G SITE DOWN,14/10/2020 18:46,1/1/1970 6:00
CGSKD81,Synthetic-ERI-2G SITE DOWN,14/10/2020 23:08,1/1/1970 6:00
DHBDD44,Synthetic-ERI-2G SITE DOWN,14/10/2020 0:25,14/10/2020 4:49
DHDHR32,Synthetic-ERI-2G SITE DOWN,14/10/2020 0:28,14/10/2020 0:37
DHDHR32,Synthetic-ERI-2G SITE DOWN,14/10/2020 1:51,14/10/2020 1:59
DHDHR32,Synthetic-ERI-2G SITE DOWN,14/10/2020 9:01,14/10/2020 12:21
DHDHR32,Synthetic-ERI-2G SITE DOWN,14/10/2020 22:41,14/10/2020 22:53
DHKDM36,Synthetic-ERI-2G SITE DOWN,14/10/2020 0:10,14/10/2020 10:30
DHKDM36,Synthetic-ERI-2G SITE DOWN,14/10/2020 14:56,14/10/2020 14:57
DHKDM36,Synthetic-ERI-2G SITE DOWN,14/10/2020 15:51,14/10/2020 15:56
DHKDM36,Synthetic-ERI-2G SITE DOWN,14/10/2020 17:14,14/10/2020 17:15
DHKDM36,Synthetic-ERI-2G SITE DOWN,14/10/2020 17:39,14/10/2020 17:43
TNBPR05,Synthetic-ERI-2G SITE DOWN,14/10/2020 0:25,14/10/2020 1:55
CGMIR49,Synthetic-ERI-4G SITE DOWN,14/10/2020 0:32,14/10/2020 0:34
